trade_date,security_code,security_name,primary_exchange,refinitiv_code,isin_code,currency,open,high,low,close,volume
8/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.5999976,9.8299976,9.5599976,9.8099976,1452789
11/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.7749976,9.7877979,9.6599976,9.6999976,636798
12/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.6749976,9.8699976,9.6549976,9.8649976,837260
13/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.8499976,10.029998,9.8483985,10.019998,940867
14/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.9849976,10.029,9.8047095,9.9149976,852416
15/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.8849976,10.035091,9.8549976,9.9949976,837598
18/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.9899976,10.092798,9.875,9.9049976,744255
19/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.8949976,10.229998,9.8577979,10.099998,1232031
20/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.109998,10.179373,9.9849976,10.149998,974659
21/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.049998,10.089998,9.9184986,9.9599976,1361222
22/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.039998,10.103152,9.9549976,9.9949976,845376
25/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.029998,10.038399,9.8215943,9.8999976,1164785
26/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.7549976,10.009998,9.6557984,9.9749976,1014827
27/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.7999976,9.8499976,9.6449976,9.7749976,1070332
28/2/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,9.8399976,10.069998,9.8399976,9.9699976,1333203
1/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.009998,10.25,9.9799976,10.169998,1121847
4/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.149998,10.259998,10.039998,10.219998,781006
5/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.259998,10.549998,10.259998,10.479998,993467
6/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.539998,10.579998,10.349998,10.489998,1485040
7/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.479998,10.573865,10.386258,10.549998,1843158
8/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.569998,10.699998,10.489998,10.579998,1225919
11/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.589998,10.688799,10.519998,10.639998,792460
12/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.599998,10.779998,10.599998,10.649998,1247600
13/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.629998,10.709998,10.6172,10.709998,1327977
14/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.739998,10.859998,10.609998,10.689998,1717093
15/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.689998,10.799998,10.599998,10.719998,9471649
18/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.569998,10.719998,10.5242,10.659998,5688930
19/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.649998,10.689998,10.509998,10.599998,1760319
20/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.649998,10.719998,10.479998,10.5,1584537
21/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.489998,10.509998,10.199998,10.279998,1131177
22/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.229998,10.359998,10.119998,10.309998,1648875
25/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.399998,10.579998,10.309998,10.389998,1765936
26/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.419998,10.62347,10.379998,10.589998,1388214
27/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.639998,10.766678,10.409998,10.559998,1184855
28/3/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.519998,10.839998,10.519998,10.799998,1098594
2/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.75,11.323497,10.709998,11.279998,1573246
3/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,11.219998,11.433824,11.159998,11.269998,1154733
4/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,11.279998,11.302798,10.904939,10.969998,2154999
5/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.809998,10.839998,10.059998,10.269998,4389055
8/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.389998,10.529998,10.219998,10.229998,1319439
9/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.349998,10.444507,10.179998,10.219998,1041602
10/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.519998,11.009998,10.519998,10.899998,3008823
11/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,10.839998,11.208748,10.839998,11.079998,1896166
12/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,11.069998,11.119998,10.879998,11.029998,1356580
15/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,11.009998,11.469998,11.00055,11.379998,1273881
16/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,11.279998,11.529998,11.094197,11.489998,1212950
17/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,11.589998,11.683499,11.369998,11.399998,1332983
18/4/2013,29773,EASYJET,LON,14530,GB00B7KR2P84,GBP,11.469998,11.482598,11.099998,11.099998,1350175
6/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5869996,3.6059986,3.5569971,3.5659986,1125886
7/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5719996,3.5899976,3.5139991,3.5179981,779709
8/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5279981,3.5509986,3.5149976,3.5189991,800814
11/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5249976,3.5469996,3.5099976,3.5229981,1530114
12/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5229981,3.572356,3.5139991,3.5719996,2027194
13/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5609986,3.6439991,3.5609986,3.6359986,2000146
14/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.6289991,3.6439991,3.6039991,3.6109986,1493132
15/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.6369971,3.6369971,3.6069971,3.6119996,1395279
18/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.6239991,3.6459986,3.5999976,3.6029981,770752
19/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5319996,3.6049976,3.5319996,3.5809986,3698071
20/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5769996,3.5949976,3.5769996,3.5779981,1960597
21/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5909986,3.5909986,3.5129981,3.5369996,1897617
22/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5629981,3.5629981,3.5099976,3.5529981,1819942
25/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.5339991,3.5599976,3.4659986,3.4729981,1786394
26/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.4399976,3.4539991,3.4079981,3.4289991,1478964
27/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3519971,3.3799976,3.2989991,3.3389991,11226079
28/2/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3499976,3.3649976,3.3129981,3.3269996,4063040
1/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3189991,3.3659986,3.3099976,3.3599976,5316473
4/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3409986,3.3969971,3.3329981,3.3909986,2297144
5/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.4399976,3.4399976,3.3279981,3.3399976,4007596
6/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3559986,3.3569971,3.2629981,3.2949976,5270973
7/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3369996,3.3549976,3.2839991,3.3219996,3083977
8/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3179981,3.3449976,3.2809986,3.2869996,3262247
11/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2679981,3.3179981,3.2449976,3.2769971,1983737
12/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2939991,3.2939991,3.2529981,3.2749976,2906724
13/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2729981,3.3189991,3.2636988,3.3179981,2526577
14/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3039991,3.3272486,3.2869996,3.3099976,3183430
15/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3309986,3.3309986,3.3029981,3.3199976,21478594
18/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2519996,3.3139991,3.25,3.3069971,1898519
19/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2989991,3.3139991,3.2789991,3.2999976,1977050
20/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3289991,3.3399976,3.2969996,3.3229981,2730722
21/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3139991,3.3149976,3.2679981,3.2709986,1439135
22/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2709986,3.3119971,3.2691993,3.2929981,1380483
25/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3159986,3.3259986,3.2749976,3.2769971,2025664
26/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2939991,3.3179981,3.2689991,3.2769971,1668222
27/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3039991,3.3099976,3.2329981,3.2469996,2464301
28/3/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2579981,3.3429981,3.25,3.3429981,3076459
2/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3299976,3.3909986,3.3179981,3.3319996,1494938
3/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3069971,3.3269996,3.2689991,3.2789991,1737575
4/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3019971,3.3119971,3.2689991,3.2779981,1435900
5/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2869996,3.2869996,3.2249976,3.2439991,1256983
8/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2669971,3.2929981,3.2479981,3.2699976,1380940
9/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.2859986,3.3289991,3.2829981,3.3189991,1499882
10/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3019971,3.4059986,3.3019971,3.3849976,1757670
11/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3679981,3.4159986,3.3639991,3.4089991,1139295
12/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.4169996,3.4499976,3.3849976,3.4119996,1545991
15/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3879981,3.4039991,3.3499976,3.3599976,1350114
16/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.3599976,3.4269971,3.3599976,3.4259986,1584057
17/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.4509986,3.4509986,3.3699976,3.3989991,1267624
18/4/2013,16141,INTU PROPERTIES,LON,35626,GB0006834344,GBP,3.4129981,3.4465186,3.3929981,3.4119996,1788950
6/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3609986,3.3959986,3.3439991,3.3719996,5256090
7/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3699976,3.3829981,3.2969996,3.3169971,3820651
8/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3259986,3.3679981,3.3224781,3.3519971,3245767
11/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3479981,3.3709986,3.3379981,3.3599976,2846013
12/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3589991,3.375,3.3339991,3.375,3158370
13/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3699976,3.4299341,3.3569971,3.4059986,3582603
14/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4009986,3.410918,3.3529981,3.3799976,3611397
15/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3689991,3.3893995,3.3602393,3.3619996,4201184
18/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3479981,3.3736988,3.3479981,3.3689991,2160293
19/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3609986,3.4549976,3.3559986,3.4519996,4268195
20/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4449976,3.5019996,3.4309986,3.4919996,4806637
21/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4719971,3.4909986,3.4259986,3.4479981,4579262
22/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4549976,3.5169971,3.4499976,3.5,3462284
25/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.5179981,3.5229981,3.4439991,3.4559986,5050207
26/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3929981,3.4009986,3.3689991,3.3769996,3970128
27/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3939991,3.4269971,3.3539991,3.4189991,4883293
28/2/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4449976,3.5279981,3.4259986,3.5249976,7446738
1/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.5159986,3.6209986,3.4979981,3.6099976,6149500
4/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6149976,3.6349976,3.5839991,3.6289991,4935734
5/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6519971,3.75,3.6449976,3.7429981,5575516
6/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7399976,3.7609986,3.7174488,3.7419996,5235934
7/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7999976,3.8529981,3.6969996,3.7299976,9970621
8/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7609986,3.8168775,3.7429981,3.8109986,7120192
11/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.8049976,3.820398,3.7649976,3.7829981,4353649
12/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7839991,3.8199976,3.7779981,3.7999976,4811754
13/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7959986,3.8329981,3.7769971,3.8299976,3132421
14/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.8399976,3.8669996,3.8069971,3.8289991,6052832
15/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.8509986,3.8539991,3.7879981,3.7879981,8607984
18/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7189991,3.8142823,3.7039991,3.7999976,5533356
19/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7899976,3.7989991,3.6671192,3.6769971,6942129
20/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.7089991,3.7369996,3.6569996,3.6959986,6696192
21/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6909986,3.6909986,3.6349976,3.6539991,4914922
22/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6319996,3.7049976,3.6133692,3.6719996,3646846
25/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6969996,3.7314844,3.6629981,3.6669996,4978352
26/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6859986,3.7119996,3.6649976,3.6809986,3911544
27/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6909986,3.69917,3.6003199,3.6329981,4791016
28/3/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6329981,3.6669996,3.6259986,3.6529981,5800664
2/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.6509986,3.7029981,3.6379981,3.7029981,4718340
3/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.5209986,3.5469996,3.4639991,3.4639991,6228813
4/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4739991,3.4970167,3.3689991,3.3699976,5659106
5/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3819996,3.3889185,3.2259986,3.2609986,7010090
8/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.2809986,3.3119971,3.2611475,3.2939991,4709211
9/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3039991,3.3195582,3.2675538,3.2919996,4099574
10/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.2919996,3.4089991,3.2835987,3.4089991,6469688
11/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3979981,3.4659986,3.3859986,3.4659986,4855035
12/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4479981,3.5413794,3.4409986,3.5039991,5856192
15/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4979981,3.5229981,3.2945752,3.4729981,4387051
16/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4589991,3.4689991,3.4211475,3.4279981,3511701
17/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.4559986,3.4559986,3.3419971,3.3499976,6777281
18/4/2013,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,3.3609986,3.3659986,3.2949976,3.3139991,4888086
6/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.2999976,7.4549976,7.2549976,7.4499976,1679702
7/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.4399976,7.5399976,7.3249976,7.3949976,1730392
8/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.4349976,7.5499976,7.3849976,7.4549976,1423976
11/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.4449976,7.5549976,7.4287476,7.5299976,1180426
12/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.5,7.5374976,7.4299976,7.4899976,859311
13/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.4849976,7.7549976,7.4849976,7.6399976,2013608
14/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.6349976,7.6899976,7.4449976,7.4899976,954226
15/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.4849976,7.6149976,7.4649976,7.4649976,1257301
18/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.5099976,7.5199976,7.2249976,7.2599976,1362356
19/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.2599976,7.2999976,7.1994288,7.2399976,1227304
20/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,7.2699976,7.3099976,6.9599976,6.9799976,2048934
21/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,6.8999976,6.9268799,6.6599976,6.7399976,3604547
22/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,6.7999976,7.0554566,6.7249976,6.7799976,2264683
25/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,6.7599976,6.9699976,6.7599976,6.8399976,1448081
26/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,6.6049976,6.7345264,6.6049976,6.6899976,2050000
27/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,6.7349976,6.8047291,6.5699976,6.7699976,1997501
28/2/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,6.5099976,6.6199976,6.1099976,6.1899976,6178547
1/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,6.0249976,6.0249976,5.7749976,5.8999976,4264465
4/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.7749976,5.7928931,5.4749976,5.5499976,4637875
5/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.6399976,5.791792,5.5649976,5.7249976,3519604
6/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.7049976,5.7599976,5.5149976,5.5499976,2361290
7/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.5799976,5.641897,5.4649976,5.4699976,2868400
8/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.5,5.5437989,5.2549976,5.3249976,3537341
11/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.3349976,5.3580835,5.1662476,5.2049976,3570493
12/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.2049976,5.5699976,5.2049976,5.5199976,4209465
13/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.5199976,5.5234083,5.2649976,5.3349976,2457818
14/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.3349976,5.375,5.177688,5.3499976,3038584
15/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.3949976,5.4862281,5.2999976,5.3849976,7691129
18/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.25,5.4224439,4.9509986,5.0549976,4515828
19/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,5.0249976,5.0300977,4.7229981,4.7389991,5288887
20/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.8299976,4.9149976,4.7171973,4.8659986,4847082
21/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.8889991,4.9259986,4.7509986,4.8039991,3864582
22/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.8089991,4.8169971,4.6569996,4.6839991,3338887
25/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.7299976,4.7569996,4.4009986,4.4359986,4242465
26/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.4409986,4.5179981,3.8199976,4.0529981,11070106
27/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.1209986,4.3149976,3.9789991,4.0119971,6710531
28/3/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.0279981,4.0584986,3.8817481,3.9239991,4031625
2/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.9519996,3.9839991,3.6919971,3.6949976,6521785
3/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.6939991,3.6939991,3.3759986,3.5069996,7873199
4/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.5179981,3.7289991,3.4959986,3.6339991,6207270
5/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.6899976,3.8019971,3.5317994,3.6479981,5339875
8/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.75,3.8899976,3.6649976,3.7259986,9248649
9/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.7899976,3.9589991,3.7899976,3.9349976,7991481
10/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.9789991,4.2269971,3.9699976,4.1039991,6744313
11/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,4.0719996,4.0768995,3.7939991,3.8629981,6920375
12/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.8499976,4.1019971,3.7189991,3.7459986,6354074
15/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.6629981,3.6810474,3.3989991,3.4079981,8019785
16/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.4089991,3.5999976,3.3937989,3.4569996,5762035
17/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.4939991,3.4939991,3.1639991,3.2009986,7919367
18/4/2013,51627,KAZ MINERALS,LON,18942,GB00B0HZPV38,GBP,3.1369971,3.1879981,2.9099976,3.1009986,9141817
6/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.2849976,7.4399976,7.2799976,7.3999976,38985
7/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.3249976,7.4299976,7.3249976,7.3999976,47621
8/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.3399976,7.5074976,7.3399976,7.5,40651
11/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.5599976,7.5599976,7.375,7.4449976,38191
12/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.5149976,7.5149976,7.3799976,7.4349976,98253
13/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.4149976,7.5299976,7.4149976,7.4499976,252958
14/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.5499976,7.6499976,7.3999976,7.6499976,280601
15/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.5649976,7.6949976,7.5649976,7.6149976,318420
18/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.5999976,7.6349976,7.5649976,7.5999976,60480
19/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.6949976,7.6949976,7.5749976,7.6199976,67788
20/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.5999976,7.7399976,7.5299976,7.6749976,147735
21/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.6049976,7.6099976,7.5399976,7.5649976,75897
22/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.5449976,7.6949976,7.5049976,7.6399976,19135
25/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.6049976,7.6049976,7.3999976,7.4399976,71764
26/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.3999976,7.4599976,7.3049976,7.3599976,53541
27/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.4199976,7.4599976,7.3326978,7.4099976,112209
28/2/2013,3937,KELLER,LON,846,GB0004866223,GBP,7.4449976,7.4974976,7.3992676,7.4299976,211664
